cg00090147	cg00397986	cg00595237	cg01098320	cg01182865	cg01509065	cg01546563	cg02119091	cg02146032	cg02726121	cg03007522	cg03024537	cg03333634	cg03579045	cg04167595	cg04233840	cg05237485	cg05412333	cg06558050	cg06704518	cg06707081	cg08379586	cg09098624	cg09130043	cg09626984	cg09951349	cg10866709	cg11981599	cg12117141	cg13166213	cg13434842	cg13680188	cg14379719	cg14487356	cg14666113	cg16015276	cg16441259	cg16795466	cg16844941	cg18119192	cg18283386	cg19172575	cg19971388	cg20279283	cg20908789	cg21073927	cg21227848	cg22320962	cg24646414	cg24738627	cg25216696	cg25945788	cg26006870	cg26020513	cg27625887
0.792794139	-0.048596798	-0.612928906	-0.990528173	0.498160799	0.432517498	1.067562628	-1.257762837	-0.378736656	-1.866512037	-0.83312884	0.884129421	-0.028732886	-0.400268197	0.145368227	0.710649945	0.159986463	-0.356202845	-0.264709532	-0.488964095	-0.345130974	-0.145721421	0.377903442	-0.566879819	-0.142855344	0.713260639	-0.262268953	-0.618868172	-0.490311372	-0.018687648	0.233709506	-0.183472669	-0.650225341	-0.321155849	0.584274925	0.251161599	0.190779574	-0.841302695	-0.640194619	1.29586453	-0.862112877	0.037615603	0.931075983	-0.417675732	0.092680755	0.012954713	0.209497457	0.439010716	-0.995679845	0.809747443	0.255258428	0.739053486	0.402933295	-0.735278382	-0.067716338
-0.101724976	0.356249077	-0.291559858	-0.614067608	-0.851436535	0.407377323	-0.604291982	-0.299518721	-0.898481335	1.055490047	0.121228948	-0.953356369	-0.862726806	-1.124765985	0.741785856	0.690262079	0.531589964	-0.514941241	-0.412262658	-1.156186879	-0.394681945	0.098018639	-1.138978923	-1.096989918	-0.508187904	0.034603038	-1.177016788	-0.819968057	-0.36187275	0.094017945	-1.027572173	-0.783681118	-0.461430724	0.43632461	0.89645326	0.055178942	-0.545638288	-0.053821027	0.081217548	-0.92430694	0.815593395	-1.775003021	-1.524819542	-1.39352725	-0.87069678	-0.230201469	-0.502012218	0.465268745	-1.314558832	-0.944304374	0.74597534	1.047661346	-0.467196909	0.428849109	0.070921589
-0.512440894	0.753456793	1.202359011	-0.201412087	0.404167599	-0.630294013	-1.444157777	1.293772012	1.559005956	0.528878615	0.557220994	0.053678452	0.766184945	0.45479241	-0.550129429	-0.302138859	0.914556989	1.378880897	-0.259871398	0.719443105	0.709739018	-0.058657112	0.379287634	0.988176725	0.333261347	0.044224534	-0.259701546	0.351572352	-1.045215037	0.902422223	1.298390886	0.999293246	0.239644512	1.783990963	0.210464201	0.540301102	1.236528513	-0.017505223	0.382849175	0.621784546	0.163184566	0.660337132	-0.123885814	1.405325388	0.248553494	-0.060286258	-0.255085042	0.411208364	-0.289185528	0.768008443	0.560334248	0.649546999	0.753436646	0.556766653	0.272748689
-0.504317292	-0.140726682	0.678675491	-1.204343945	-0.779267116	-1.115676079	-0.332385858	-0.909490071	-0.344042967	0.39852463	0.656293827	-0.1482482	-0.303335744	0.182174278	-0.747990217	-0.941744871	-1.183132344	-0.413816018	-0.190346532	-1.135941784	0.91190854	-0.3382417	0.84686526	0.62081593	0.423663001	0.088171943	-1.020375559	1.478794648	-0.136742612	0.272024302	-0.355927928	-0.514103327	1.344378042	1.905488543	-0.469844673	-0.205540412	-0.982842912	-0.104091546	-0.479206373	0.002072103	-0.430436046	-0.778296913	0.358476241	-0.522073723	0.902143193	-0.062556668	-1.141588067	0.228226417	0.059489563	-0.725236924	0.699816893	-0.775442646	-0.294422662	-0.248203002	0.042091669
1.779876369	-0.976803774	-1.171430377	-0.72261712	-0.074864866	0.262557377	-1.133346275	0.061880351	0.296248902	-1.047121094	-0.622996291	-0.27862407	-1.554608286	0.499591881	-0.701852262	-0.072060552	-1.421826119	0.501607152	-0.16714123	-1.333363293	0.8371637	-0.308020094	-0.430886771	0.094442643	-0.40790081	-0.529098297	-0.021774335	0.419057086	0.070762002	-0.497749124	-0.890760594	0.370421136	-0.801313599	0.820584038	-0.557375324	-1.001007799	-0.375318259	-0.430267276	-0.311811614	-0.198283634	-1.187282473	-0.92837103	-0.708909245	-0.485259875	-0.002665647	0.158889284	-0.754114215	-0.173532339	0.329821698	-0.228862982	-0.668482458	-0.035493523	0.973779353	-0.610242825	0.113465459
0.283203663	1.047040707	1.422162719	-1.11881613	0.089872127	0.520790565	-0.651103439	0.004954765	0.627640703	1.199580838	0.12537839	0.389999426	0.261877028	-0.099162355	0.287778391	0.648533595	0.515664323	0.23769984	-0.43069576	0.477934692	1.08355521	0.022901129	0.932891617	0.736448422	0.08857381	0.635378016	0.209645186	1.146626426	0.209416715	-0.72310267	0.473529166	-1.06012345	0.543397808	0.298787883	0.947874225	-0.30248486	0.173598056	-0.581236463	0.334001239	-1.367128476	1.145190771	0.244291746	0.669082042	-0.373365214	0.514018321	0.250570154	0.16915403	0.086681101	-0.29415365	-0.527752052	0.119353611	-0.382321253	0.493153931	0.182970717	0.436129581
0.375315937	-1.155231873	0.003772655	-0.802113917	-1.206042118	-0.104998457	-0.996054864	-1.001441476	-0.184204793	-0.728082789	-0.178949745	-0.593671429	-0.269051751	-0.3979527	0.153242401	0.42525406	-0.252291725	-0.685213518	-0.374796601	-0.336204398	0.152047913	-0.088343807	-1.489545168	-0.956102068	-0.704724502	-0.127402557	0.201064679	-1.340413684	0.313787874	-0.821802537	-0.927002923	0.173632868	-1.254374715	0.223357766	-0.692121965	0.132898049	-1.20647876	-0.256591474	-0.368856194	0.601925674	-0.486673443	0.628946169	-0.69186618	-0.940110404	-0.93534876	-1.800623723	-0.401127986	0.214942646	1.630618813	-2.161706534	-0.110846367	-0.920946152	0.048836918	-0.129163571	-0.212822923
-1.458583051	0.729488414	-0.251581275	0.064418775	0.29924484	0.994923166	1.489608929	0.803958598	0.538995054	0.457893323	-0.059960677	1.552031878	0.071137798	-0.074287736	0.140981546	1.34915642	2.468349306	0.625073165	0.890924928	0.720796564	-0.205599615	-0.178699702	0.504101436	1.359467906	1.23226113	-0.148228205	1.157993637	-0.858122786	0.584916443	0.546151892	0.361853859	0.342270209	0.726831581	-0.109567835	-0.327587679	0.000582007	-0.163307043	0.40475607	0.316644352	0.080900833	0.607302676	0.211433532	-1.793199033	0.967431473	-0.351687605	0.686123971	0.3481064	0.828469176	-0.115514545	0.089600681	1.518272327	0.208837733	0.63745139	-0.883786948	0.764413112
0.424198283	-0.355942095	-0.220820006	0.635764845	-0.523570109	-0.462006198	0.12905357	0.062157731	0.335393884	-0.344652318	0.298254026	1.724677897	0.45289325	1.010455466	0.070180596	-0.2866248	0.40825619	0.386987524	0.44057555	0.038756714	-0.087197168	0.642352314	0.77361564	-0.158536939	0.003164128	0.290392941	-0.311831654	-0.034830305	-0.2884849	-0.017080406	-0.612904174	0.47712811	0.098613313	-0.916970322	-0.133085648	0.501601065	0.386522905	0.661089187	-0.730499572	-1.296991271	0.047556384	-0.748254314	0.424374417	0.517817038	-0.580606426	0.523589908	0.017506883	0.279777967	-0.2486557	-0.479588265	0.160665982	0.655034513	-0.58342517	0.483474404	0.130284021
0.14093116	-0.30137233	-0.400048938	-0.325343609	0.076255538	-0.015660486	-0.369086842	0.3649998	0.294855987	0.172445575	-0.053771456	-0.411699514	0.244371033	0.428469101	0.715363502	0.282569995	-0.818027642	0.125613739	-0.575943628	-0.070186663	-0.823094733	-0.403968041	-0.713709724	-0.07796433	-0.105408821	0.199556377	-0.818405928	0.335975254	-0.107011	-0.173784304	-0.063578975	0.093531875	0.495848878	-0.019829141	0.130086085	0.654980466	0.267953938	1.227626145	-0.068540422	-0.385851566	0.518886169	-0.414375356	-0.215347619	0.074702033	-0.168722755	1.465417729	0.024970107	0.641411164	-0.593142489	1.431780985	-0.566508666	0.669133352	0.043894002	0.362264119	-0.479148808
-0.683034326	-0.48257116	-0.877580513	1.374278978	0.517581499	-0.542189623	0.878862127	0.26570788	-0.119197869	-0.001098212	0.199255762	-1.146765867	-0.556200929	0.297260293	-1.372573183	-0.005249195	-0.124448998	-0.055868371	0.196331004	0.508459679	0.604139635	-1.220595186	-0.332153246	0.236083127	-0.728304934	-0.138417837	2.264728988	-0.164624309	0.103424313	-0.051958707	-0.489218363	-0.465208626	-0.385790101	-1.573755546	0.734944665	-0.812928114	-0.34417892	-0.754729746	-0.874064964	1.597563063	-0.07014659	0.481145834	-0.291645061	0.15285807	-0.166048948	-0.363284512	-0.34689109	-0.985304681	-0.890110097	-0.074551511	-0.372502457	-0.252847307	-0.085126898	0.090696653	-0.378245953
-0.536219012	0.968706834	0.073610372	0.084934358	0.467419612	0.047363521	-0.692064356	2.077435998	-0.29689802	0.859693433	0.943362243	-0.275930932	1.172660259	0.712120001	0.164003267	-0.180572376	-0.204664834	0.064729057	-0.402948593	1.958471266	-1.074004363	0.457793547	0.699481118	0.745113222	0.508648771	0.630151263	-0.367053488	0.057026622	0.533972619	0.659497067	0.728897852	-0.871841049	0.861840054	0.282761748	-0.13699325	0.34990863	0.062229907	0.004096697	0.942987179	-0.207511964	0.110479522	0.664906323	0.806978807	0.031288518	0.202080649	-0.094807613	0.710615132	-0.043058148	0.432480491	0.240190319	0.310715958	-0.666787375	0.065096962	0.647569583	0.137404796
0.166724518	0.099609195	-0.225661874	0.709600058	-1.028380135	0.194310662	0.661806331	-0.493555195	-0.200333038	-0.346157808	-0.703232519	-0.327693155	0.212096147	-0.008150178	1.181786363	1.023107648	0.200287598	-0.952737566	0.381493576	0.373542238	-0.655006592	0.462432274	-0.811961438	-0.802971445	-0.103075205	-0.738074204	-0.63935884	-0.723087519	-0.358692849	0.028334464	-0.009954215	0.42850186	-1.007177796	0.351283684	0.481284245	0.745542239	-0.473681459	0.456493967	0.443744732	0.448976156	-0.106879498	0.961569897	-0.237482107	-0.669374528	-0.331990235	0.111072187	0.59696659	0.264820509	-0.263702433	2.120278136	-0.149190524	-0.338154597	0.079674325	-0.384279967	-0.373461239
-0.304472651	0.17058944	1.998040815	1.276561171	2.309098079	0.609517503	-0.312532509	-1.302390137	-0.216864056	0.080844196	-0.0994852	-0.465832872	0.19912422	-2.195842503	0.863772714	-1.692814387	0.51679669	0.12747211	0.575130606	-1.170259837	0.376531875	0.175456273	-0.042303078	-0.959648129	-0.569143292	-0.28213059	-0.263261827	0.012087202	-0.306077219	0.690402232	0.968364741	0.417085615	-0.700313241	-0.8444118	0.680317056	0.06747098	1.782104025	0.887501455	0.741978364	1.15843998	0.407931826	0.419578715	1.508494888	1.016811057	-0.666437818	-0.995769095	0.664454532	-0.421660784	0.595007798	0.634005904	-1.280604501	1.15642977	-1.72178626	-0.12272224	0.841194697
-0.635071356	0.397213324	-1.029139069	0.027676535	-0.14734735	-0.38893195	1.327243186	0.065781757	-0.731593786	-0.701869775	-0.504148361	-0.018243162	0.069036975	-0.354675548	-0.754693117	-0.549555538	-0.104962444	0.038452886	-0.342583318	-0.032005179	-1.120444402	0.776932994	0.063604354	-0.837148339	0.362246724	0.11970115	-0.391370859	-0.328488635	-0.619271387	0.089067791	0.816701554	0.608704778	0.078059777	-0.417729019	-0.657497735	-0.131022251	0.873398522	-1.514647017	0.053623274	-0.434110899	-0.555929297	-0.742574604	0.17104285	0.229275554	1.585266033	0.121378379	0.111947682	-0.920773029	-0.64213945	-0.318157757	0.339310202	0.682557484	0.342874109	0.611423077	-1.021304412
0.410639319	0.218067618	0.059832882	-0.353664687	0.14102026	0.524912636	-0.710510089	0.748179964	1.183248391	0.2737839	-0.17573521	-0.105107443	0.152159855	0.136913185	0.275573087	0.240991664	-0.099780025	0.592245133	0.003880429	1.45651497	-0.570105635	0.499920952	0.028629136	-0.142343531	0.308432384	0.22536846	-0.773874781	0.669647851	0.314837395	-0.093860725	0.264096271	-0.881952619	-0.011325296	-1.035865221	-0.994971894	-0.274116709	0.246180917	-0.161724612	-0.408836657	0.488251914	-1.086617274	-0.754896171	-0.156670978	0.557387715	-0.189387347	-0.569300435	-0.072218013	-0.071637301	1.395955706	-0.641002435	-0.119966964	-0.115934498	-0.318281907	-0.585061882	-0.263367461
-0.280379733	-0.755095938	-1.287258568	-2.09315047	-1.35848705	-0.971706333	-1.532422513	0.779554557	-0.786171826	-0.942929875	-1.375559085	0.02082626	-1.510811148	-0.127412364	-0.781687623	-0.322714381	-0.411493963	-1.32422737	-1.096044997	-0.434070608	-0.17190882	-0.507584928	1.250137399	0.035300055	-0.957387261	-0.440893336	0.524139054	0.081848247	-0.447666171	-2.212485407	-1.39334555	-0.734834593	-0.545035182	-1.002799281	-0.709710794	-1.844473814	-0.844164824	0.091098504	-1.159626597	-0.495073698	-0.275470584	-1.346039224	0.042338865	-0.901721098	-1.402762465	0.21584254	0.341115073	-0.610228246	-0.387282283	-0.625163267	-0.927557458	-0.397594131	-0.610782826	0.05659291	0.341245037
0.349931734	0.057494516	-0.38647506	0.551824207	-0.697290188	-0.909438209	-0.977589773	-1.28320414	-0.353802873	-0.099391149	-0.383316969	-0.992333805	-1.114294495	-0.437970074	-0.698032845	-0.225533556	-1.270568002	-0.341313004	0.962148078	-0.448113248	-0.291304416	-0.123127177	-0.180286345	-0.477905927	-0.336393094	-0.500086057	-1.190057321	0.028699941	0.0470594	0.014998204	-0.840480457	0.039189064	0.131384921	0.209042378	-0.027835881	-0.869430668	-0.63307915	-0.240736404	-0.251522372	0.579671474	-0.67384261	0.303477745	-0.717564473	-0.957384799	-0.031709465	-0.40766927	-0.399470994	0.658992828	1.167416176	-0.523114015	-0.778872136	-0.444407625	-0.111661549	-0.538123061	-0.116566098
0.132041437	-0.44761054	0.008310871	0.215240628	-0.303620914	0.381928428	0.303243001	-0.082508003	-0.461394659	0.194242621	0.479115266	0.331032382	1.045309085	-0.792671532	0.271626799	-0.160429668	-0.409076341	0.972714318	-0.161703104	0.545344411	-0.484866886	-0.740084229	-0.123241382	0.900025209	0.622121663	0.042324818	0.712070235	-0.161593763	0.167021765	0.750635706	0.797651556	0.050775145	-0.533784776	1.475363569	0.738629489	0.425207959	0.318524456	-0.693022664	0.741639896	-0.206159222	0.848942876	0.741240546	0.125618255	0.301227453	0.017289804	0.420008905	-0.120569103	-0.213267012	0.440222415	-0.183268644	0.209855108	0.424091533	1.571680858	0.758077204	-0.095565962
-0.623340058	-0.281131981	-1.247533254	-0.324016586	-0.665346462	-0.238020218	2.055936587	1.059623999	-0.433216035	-0.134613071	-0.18012754	-0.379987018	0.457314912	0.664586263	-0.284338366	0.094714372	0.141553631	-0.555543887	-0.136881273	-0.376528216	-0.182529234	0.854993194	-1.729095792	-0.97151359	-0.552549759	-0.099094728	0.299435133	0.292937402	0.13039485	0.065684781	0.309846926	0.302095413	-0.232675574	-1.016187447	-0.442860207	-0.585662122	-0.545717575	-0.771505969	-0.330000478	-0.485766877	-0.173959914	-0.101960485	0.701148678	-0.338474179	-0.368207277	-1.509298472	0.395657162	0.023960285	-0.444897604	-0.206255231	-0.326983305	0.830214169	-1.479096568	0.135284363	-0.321438205
0.777480005	-0.171700281	0.100098126	0.186446051	1.265870502	-0.074926824	1.094318135	0.248301	-0.250351616	-0.859127225	0.188199056	0.161114582	0.366278664	0.631799196	0.373298576	-0.884129846	0.322054581	-0.212348192	-1.36486612	-0.277048992	0.237377216	-1.218797471	-0.778764138	-0.661977995	0.135398453	0.609765988	-0.069147292	0.051254831	0.227128038	-0.915544375	0.68355195	0.236245383	-0.497023566	0.697893103	0.912785384	0.312506643	0.412301978	0.959742174	-0.098963805	0.002976188	0.352420385	-1.037916399	0.097664771	1.148844426	-0.083864174	0.762646583	-1.012810336	0.09327024	-0.960054411	0.425972071	-0.134158353	0.398744571	-0.636278605	0.463722611	-0.293078838
-0.126665556	0.652775327	0.123416224	0.659379638	0.407070543	0.716727037	0.61509068	0.59966054	0.685948904	0.557066112	0.512012177	0.003247803	0.849604591	0.391147999	0.56481221	0.168177095	1.764544595	0.719613755	0.015780389	1.280779338	0.038491593	0.714691922	0.362056053	0.034776788	0.201075867	0.444301011	0.723000288	-0.303814748	0.145844383	0.453851831	0.256333389	0.95868015	0.975225179	2.399580228	-0.463625439	0.102012344	0.191266352	0.681795678	1.564588198	0.548580068	0.148658234	1.391046853	0.760670079	0.553330651	0.812554428	0.52458212	1.405875204	0.410905967	0.281855669	0.656660973	1.820415241	-0.390937407	1.11075436	0.142925205	0.16266213
0.133112342	0.0756696	0.763351529	-1.163991865	0.35169434	-0.842624342	0.599526963	-1.076218143	-0.909980756	-0.497013729	0.048466319	0.699882243	-0.101555729	-0.290762445	-0.540229976	0.227021219	0.015259344	-0.91689203	0.055637286	-0.22291189	0.84553855	-0.377114367	0.085128344	0.731158801	0.296271938	-0.199825862	-0.303678537	-0.504665067	0.142506686	0.511038777	-0.711861877	-0.067157893	0.336688191	-0.463087962	0.026283388	-0.753161712	-0.281406863	0.124469242	-0.634835916	-0.391301602	0.835443428	1.213677659	-1.41192405	-0.737103366	0.789234952	0.380197677	-0.653436787	-0.47176342	-0.405876676	0.199590576	-0.975249266	0.339302101	0.325402624	-0.322649098	0.170375997
-0.258728103	0.737522208	1.143394411	0.856034203	-0.055211269	1.117624428	-0.100982777	-0.474555961	0.419630899	0.534717689	0.155430399	1.588886035	0.270035127	-0.068372474	-0.007622329	0.443441749	0.660157328	0.090472266	0.467711136	-1.304189481	0.46943254	0.920541001	-0.037704223	0.918071946	0.37801904	0.077392962	0.394938393	0.159365476	0.06010927	0.455019309	-0.045116464	0.231016882	0.570046005	-0.422749518	0.178505328	1.82825758	0.324339638	0.060363133	1.136418593	0.135281823	0.190664637	0.625375913	0.73494757	-0.131461132	0.119941524	0.095027625	-0.158694733	0.214002742	-0.026598792	0.496040899	0.403677367	0.668599692	0.49890998	0.102660648	-0.279640012
0.676114096	-0.502921098	-0.558596268	0.852514966	0.734879284	-0.391288871	-0.290061831	0.9653773	0.810815804	0.091568486	0.203739785	-0.340542297	-0.606150013	0.351649986	0.472781096	0.026036181	-0.245393861	0.516339913	0.225225475	-0.604729007	-0.401358803	0.248493182	0.526775952	-0.591822356	-0.15166711	0.07079945	0.259172626	-1.236803494	-0.525578911	0.617411847	0.259417166	-0.369383979	-0.230777987	-0.683119689	0.246601163	0.607661116	-0.232704369	-0.491415854	0.525739249	-0.33222445	-0.498677639	-0.168792687	-0.528741394	-0.36889453	0.467730688	0.226158808	0.541376508	-0.020888666	-1.049164419	-0.169021493	0.684421696	-0.113321471	-0.862565613	-0.177452927	0.545538327
-0.000426043	0.416930569	1.281459106	0.613383914	0.179420956	0.686812268	-1.056548384	-1.484211112	0.095273766	0.881696242	0.527775801	-0.987018742	0.192109151	-0.45890774	0.35381937	0.392425171	-0.467257286	0.458939099	1.029112702	0.384952723	0.511233894	-0.271932079	0.596364997	0.226230601	0.05667788	-0.230052706	-0.575997798	0.923123325	-0.261656704	0.353250052	0.41990709	0.235327048	0.037278085	-0.158070161	0.536199462	1.051199383	1.044459439	0.440936773	-1.084600111	0.155764382	0.332438461	-0.86521375	0.352512677	0.874248859	-0.130820669	-0.138196081	-0.266823981	-0.013347418	-0.011575782	0.569560566	0.144418071	-1.198756933	0.511919245	-0.035975973	0.149835086
0.885040287	-1.046543421	-0.140648779	-1.01508446	0.326111309	-0.584517548	0.473430492	-0.055629956	-0.470793185	-0.359148201	0.263160234	-0.706699981	0.235686356	1.118602894	-0.708930097	0.179844183	1.061719583	0.213560945	-0.299623977	-0.269290527	-1.07521066	-0.206955294	-1.381544675	-0.874886604	-0.215840212	-0.515566816	1.186428743	-0.175852496	0.292441396	0.433178456	0.450218152	-0.226697386	-0.594367643	0.363741812	-1.48188333	-0.323194718	-0.140376941	-0.379273041	0.793666132	0.152225306	-0.023777682	0.609894841	0.576504458	-0.069797072	0.323278005	0.646571861	0.527963712	-0.588135616	-0.370558006	-0.995549664	0.56031699	-0.504090338	0.220329353	0.065366433	1.578436211
-0.034347909	0.803165317	-0.292119018	0.312016621	1.185970267	-0.082877311	0.685368027	1.941254316	-0.549648009	-0.476056094	0.224882949	0.615037265	1.285377396	0.549780144	-0.461978507	0.631388184	-0.237836976	0.545557201	-0.16917812	-0.160118863	0.180155557	-1.080591709	0.345481312	0.661288783	0.762934034	-0.295442561	-0.075831377	0.334376965	0.119361362	0.265544193	0.071556786	0.065151717	-0.044601803	0.392966726	0.894085389	-0.037982796	0.931711346	-0.515213383	0.181858927	-0.75969371	-0.521837883	0.954520087	-0.120265094	0.290979031	0.209717248	0.170214646	-0.386244352	0.727169958	0.200230824	-0.357464101	-0.536359343	-0.482142946	-0.47542658	0.281996966	0.113904372
-0.122548966	0.382317734	-0.332195721	0.106017334	-0.748442102	1.194806621	0.743215215	0.386560166	0.157652417	-0.258544739	-0.310445431	0.493331241	-0.146784282	1.500730404	-0.141717339	-0.11935621	-0.870872473	-0.859686158	-0.441081088	0.471446483	0.073684608	0.202798508	0.893123511	0.499820369	-0.282934471	-0.153404815	-0.76535211	-0.714848006	-0.144370111	0.161513928	-1.031284809	0.062899302	-0.684958566	-0.245019906	0.266914117	-0.199554903	-0.267474307	-0.26603818	0.45600366	0.287150784	-0.008632744	-0.695203373	0.113286648	0.579286979	0.694600672	-0.620266438	-0.850815504	-0.003213565	-0.346790505	0.487932765	-0.503956939	0.746770892	0.57768574	0.086823865	-0.963528744
0.514755114	0.241162994	0.243596948	0.199903558	-0.258995165	-0.112063323	0.406163523	-0.043445	0.455112377	0.874764582	0.232484792	-0.045744091	0.376287303	0.215528402	0.06760625	-0.177932148	1.181672655	-0.007711547	0.553467376	0.128895657	0.870517585	0.079773622	-0.212558103	-0.138639526	0.723111969	0.113567627	0.225897333	1.065856573	-0.052817366	-0.111222693	0.033462602	0.146449642	0.937195603	-0.637681706	-0.3492576	0.776216018	0.246862153	0.512174149	-0.784792138	0.526975519	0.231920721	-0.366351279	-0.900510992	0.765781691	0.05963795	-0.01017546	0.306111466	-0.165334043	-0.03358951	-0.005006376	-0.01205992	-0.05950061	0.629152648	-0.09119087	0.874572937
0.010996867	0.783090207	0.356255406	-0.527321233	0.304586376	0.022046172	-0.351526991	-0.863892854	0.27145983	0.250772997	0.284769776	0.099664803	-0.961299769	-1.36810003	0.399130873	0.461243135	-0.078429941	0.75955255	0.720000595	0.890312608	-0.174398409	0.731402266	-0.62783939	0.494494557	-0.717457126	0.622264521	0.242455348	-0.496835413	0.263544941	0.187796027	0.239775342	0.321839163	-0.162140225	1.174708186	0.58840919	0.578848246	0.498303808	-0.120347781	0.26309818	-0.145132842	-0.085002924	-0.680941815	0.466739494	-0.675166936	-0.624984645	0.36654584	0.223940274	-0.280688523	0.7121252	0.338853435	-0.12820808	-1.231046161	-0.852102048	0.239541655	0.453316055
-0.35986669	-0.236049372	0.329585501	-0.084787804	-0.094410379	-0.594364046	-0.929176923	0.050155496	-0.136688375	0.075355703	0.167929458	0.779486256	0.377648388	-0.374090964	0.962062885	0.315168948	0.14633736	0.058308146	-1.136888138	-1.009861224	0.287206278	0.371926887	0.712193108	-0.226474567	-0.873248441	-0.119172911	0.130517924	0.044805157	0.235269316	0.007324346	0.601344284	0.087944018	0.222447919	0.541047116	0.747578186	0.173512624	-0.14150439	1.204456077	-0.83847317	0.521092738	-0.723689054	0.15222931	0.551804574	0.012803372	-0.522694632	1.033379584	-0.136524252	0.01782776	2.269157313	1.621790229	0.418643075	1.674978501	0.483639624	-0.649029691	0.17033534
-1.310988653	-0.797557393	-1.075861827	0.317092347	-0.446750469	-0.418801301	-1.164887008	-0.303083438	0.44794242	-0.510169496	-0.475085014	0.467287543	-0.063135327	-1.132750248	0.196394246	-0.44738885	-0.968390279	-0.074387287	-0.163925762	-0.498020732	0.74823112	-0.097214111	0.417834917	-0.486927757	-0.321146841	-0.14761698	1.077033837	-0.443147937	-0.366175905	-0.390938406	-0.308067534	-0.089012076	-0.099219839	-0.369627437	-1.247162964	-0.54397611	-1.207901461	-0.658107279	-0.158079363	-0.566319502	-0.142667029	-0.169102003	-0.21932155	-0.661378023	0.103985513	0.006112199	0.871400871	-0.713422567	0.098179836	-0.98488998	-0.453428296	-0.933129733	-0.157200939	-0.496044615	-0.077978276
-0.740550793	-0.223380063	-0.746190262	0.456791088	-0.210878664	-0.270967832	-1.388824784	-0.656420255	0.96712157	0.384170358	-0.597692852	-0.552763151	-0.696368171	-1.2708011	-0.308179546	0.4557795	-0.919156879	0.179494882	0.904258065	0.388136911	0.433110781	-0.037662136	0.417268412	0.432236437	0.243103183	0.613332816	-0.400984097	-0.185472241	-0.154925646	-0.19626796	-0.746912174	0.208976729	0.304347089	-0.928240485	-0.696046659	-0.614238127	-0.601592148	-0.813531528	-0.904106202	-0.472995045	0.75196285	-1.380685524	-1.655818389	0.169472917	-0.338429587	0.105437781	-0.132083116	0.275190707	-0.276123287	0.646261314	0.179033772	0.110791084	0.47037021	0.009947131	-0.438017853
0.046741037	1.173766668	0.729946234	0.685975692	-0.431672075	0.619769883	-0.043515587	-0.825344134	-0.791027534	0.294012954	-0.00431362	-0.240250375	-0.260552018	0.594479591	0.183559884	-0.041328059	-0.136541596	-0.306185714	0.277903702	-0.132516816	0.601103147	1.197135909	0.267137985	0.06670709	0.11896407	0.560049552	-0.381797214	0.694868876	0.283169275	-0.209538961	0.012020029	-0.455362381	0.518548387	1.437745519	0.154495467	-0.241507055	-0.0519045	1.859815457	1.160093863	-0.56053694	-0.095001573	-0.833988568	1.014841023	-0.160121388	-0.759151619	-0.90550745	-0.57341634	1.27344749	-1.488284993	-0.490642238	0.626346284	-0.246827296	-0.059066291	-0.146668608	-2.398606397
-0.478090524	-1.079972672	0.927631517	-0.450603143	0.374480901	0.226968684	1.569754036	0.369845658	-0.351131512	-0.275158064	0.214309707	-0.909349509	-0.146859877	0.166620908	-0.187948648	-1.257418682	0.821498545	-0.508503017	-0.244932653	0.191016502	-1.944400006	-1.160613943	-0.831097077	-0.427618781	0.562513835	-0.678010433	-1.238368387	-0.123751478	-0.475497263	-0.14738893	0.677887322	-0.122188727	-0.397250922	-1.729639826	1.122868205	0.431876821	0.733876439	-0.823934491	-0.169269889	1.017233691	0.616725318	2.409628324	0.172739829	-0.251860572	0.854041094	-0.792312563	0.149667242	-0.5428416	-0.764346872	-0.261285384	-0.150327544	0.924196607	-0.837381717	0.699257735	0.687566356
0.755731741	-0.724759529	-0.316182928	0.692685363	0.229421384	-0.219930158	1.295302723	-0.302326436	-1.152448478	0.921103711	0.326877274	-0.134401938	0.128932427	-0.195968099	0.541805791	0.093711851	0.693974883	0.308147016	-0.011753623	-0.314061339	0.60690365	0.247075221	1.668449971	-0.805875595	0.352616671	-0.763118636	0.434912911	0.745049464	-0.140643184	0.680358621	-0.099254298	0.442520967	-0.412837685	-0.539879058	0.34543853	-0.140807237	-0.084742081	0.64565039	0.162273717	1.568494439	0.053101909	0.310762823	1.38776477	-0.311170428	0.684166864	0.192139378	0.694696613	-0.51694882	0.126754497	-0.824359782	-0.332345707	-0.072624559	0.277655308	0.034348754	-0.539443667
-0.118816345	0.031840031	0.12601512	-1.643528692	0.437194979	-1.385165089	1.522766304	0.245400952	-0.333100515	-0.567270071	-0.179518519	0.894067965	-0.011113138	1.025978077	-0.814754627	0.289170459	-0.168238188	-0.149116978	-0.428168824	-0.431723255	0.228502414	0.194459783	-0.193447999	0.218301309	-0.449821857	0.320383877	0.01123472	-0.79724821	-0.194157744	0.225871823	-0.774294514	-1.012040238	1.313727603	0.853802168	-0.362740824	-0.479571695	-0.24239313	-0.92095552	-0.0696289	0.032608194	0.091189419	-1.323087834	-1.068162351	0.707629791	-1.03526815	0.408369728	-1.279643128	0.33435493	0.120849853	-0.429227218	1.429736306	0.100020274	-0.173104271	-0.696452513	0.11589634
